Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Irrigation,Pesticides_Used_kg,Planting_Density,Previous_Crop,Yield_ton_per_ha
Rice,Region_B,Loam,5.64,1178.3,33.6,70.6,295.2,Flood,46.5,20.0,Barley,183.49
Wheat,Region_C,Loam,5.69,1311.5,34.5,81.7,54.8,Drip,42.5,15.2,Rice,69.01
Rice,Region_C,Loam,6.18,510.7,21.2,31.6,254.0,Flood,39.7,21.6,Rice,148.36
Rice,Region_C,Loam,5.74,922.2,27.9,61.8,74.3,Flood,14.3,19.0,Maize,71.82
Maize,Region_B,Clay,6.45,1277.6,19.8,74.8,70.1,Sprinkler,17.0,22.9,Wheat,75.34
Rice,Region_A,Sandy,6.3,1334.6,22.4,83.1,132.0,Drip,13.0,19.5,Maize,119.1
Maize,Region_D,Sandy,6.94,573.6,30.8,38.0,225.2,None,39.7,20.1,None,132.04
Rice,Region_B,Sandy,7.41,335.4,25.0,50.5,219.6,Flood,19.6,6.7,None,115.41
Rice,Region_C,Sandy,7.01,502.7,32.0,34.7,207.0,Flood,48.9,5.1,Rice,138.33
Barley,Region_A,Clay,5.86,1429.1,27.6,80.1,243.6,None,18.2,24.1,Rice,174.77
Barley,Region_D,Loam,7.37,801.2,27.6,81.4,108.1,None,8.5,10.0,Barley,82.58
Maize,Region_D,Loam,6.28,744.1,15.7,59.0,208.5,None,46.5,8.3,Rice,130.76
Rice,Region_B,Clay,6.45,217.0,30.0,31.2,209.5,Drip,39.1,8.2,Maize,117.86
Wheat,Region_B,Loam,6.34,266.3,34.6,36.1,213.6,None,29.2,19.8,Maize,113.59
Barley,Region_D,Clay,6.06,1069.3,24.5,67.5,198.6,Flood,42.9,5.9,Maize,136.2
Wheat,Region_D,Sandy,7.29,966.8,18.2,89.0,105.4,Sprinkler,47.5,18.2,Maize,87.5
Barley,Region_C,Clay,6.16,948.2,34.5,80.3,278.6,Sprinkler,43.1,16.4,Wheat,176.56
Barley,Region_D,Loam,6.66,343.4,20.8,77.9,294.0,Sprinkler,45.2,7.9,Maize,149.54
Rice,Region_B,Loam,5.98,657.7,23.2,55.1,222.3,Sprinkler,13.6,7.7,Maize,136.46
Barley,Region_A,Loam,7.09,1256.1,16.5,89.1,161.0,Flood,25.5,7.7,None,123.81
Wheat,Region_C,Sandy,7.05,427.4,17.2,79.5,184.3,Drip,39.8,10.2,None,108.16
Barley,Region_C,Clay,6.09,1347.5,19.3,50.1,77.1,Drip,26.3,17.8,None,76.76
Maize,Region_D,Clay,6.86,357.9,26.0,74.9,140.8,Flood,32.1,9.1,Rice,92.89
Rice,Region_A,Loam,6.91,419.9,26.2,56.0,294.0,Sprinkler,46.1,18.2,None,164.67
Rice,Region_C,Clay,6.63,821.1,27.1,69.6,186.9,Flood,14.8,24.4,Rice,122.43
Maize,Region_B,Loam,6.7,1428.9,26.7,88.2,190.2,Sprinkler,27.0,22.2,None,142.53
Maize,Region_D,Clay,6.65,628.4,24.9,44.8,288.5,Sprinkler,28.2,21.0,Maize,160.76
Maize,Region_B,Sandy,5.66,1055.7,31.0,77.7,271.6,Flood,18.0,24.0,None,183.45
Barley,Region_D,Sandy,6.84,965.3,33.7,65.4,192.2,Drip,18.4,17.2,Barley,137.45
Rice,Region_C,Clay,6.44,394.5,20.4,87.0,117.2,Flood,38.5,20.4,Rice,71.06
Maize,Region_D,Sandy,6.38,522.6,17.6,38.1,79.2,Flood,46.5,20.5,Maize,49.18
Barley,Region_A,Sandy,7.22,1409.2,23.5,73.2,265.9,Sprinkler,31.7,24.5,Maize,182.56
Maize,Region_B,Sandy,5.55,440.3,15.5,32.2,280.0,Drip,24.4,17.9,Maize,160.05
Wheat,Region_A,Loam,6.0,1103.5,32.7,44.8,173.6,Flood,37.5,10.5,None,126.77
Wheat,Region_B,Clay,5.74,1454.1,19.8,49.3,73.6,Flood,49.9,8.9,Rice,82.7
Rice,Region_B,Clay,5.57,355.4,26.0,55.9,201.6,None,4.1,11.1,Maize,108.33
Barley,Region_D,Loam,6.05,718.9,17.3,87.9,141.9,Flood,32.6,20.2,Maize,98.97
Wheat,Region_C,Loam,7.48,491.1,26.1,34.1,89.5,None,27.8,18.1,None,56.29
Wheat,Region_C,Sandy,6.04,488.0,15.8,40.1,279.8,Sprinkler,30.5,9.4,Maize,159.08
Barley,Region_A,Clay,6.83,354.7,30.4,42.2,109.9,Drip,1.1,22.2,Maize,75.3
Maize,Region_D,Loam,5.74,1044.4,34.1,55.4,227.8,Drip,47.8,24.6,Wheat,150.51
Barley,Region_C,Sandy,6.7,1170.2,21.1,33.6,157.3,None,4.3,20.1,None,116.71
Maize,Region_B,Clay,7.47,1079.8,20.2,87.9,257.0,Flood,15.4,6.2,Wheat,152.33
Wheat,Region_B,Sandy,6.08,1402.1,24.0,63.6,225.2,Sprinkler,14.9,17.6,Wheat,154.83
Wheat,Region_D,Clay,7.2,389.4,27.4,78.8,80.8,None,36.7,23.8,None,55.17
Wheat,Region_A,Sandy,7.5,615.8,18.8,76.3,162.4,Drip,33.5,11.3,Maize,95.36
Rice,Region_D,Clay,6.68,647.9,31.1,69.6,114.9,Sprinkler,3.1,16.7,Maize,89.52
Rice,Region_A,Clay,6.12,501.7,19.0,84.3,228.4,Sprinkler,7.5,9.5,Rice,129.17
Rice,Region_D,Clay,6.85,384.9,15.1,84.1,186.2,Flood,15.9,22.6,Rice,105.34
Barley,Region_B,Clay,7.19,832.7,25.5,37.7,135.0,Sprinkler,35.2,22.4,None,106.5
Wheat,Region_D,Sandy,5.84,1284.8,17.3,84.1,132.4,Flood,46.5,12.3,Barley,113.31
Wheat,Region_C,Loam,6.41,1440.9,29.0,61.4,78.6,Drip,15.8,12.0,Wheat,97.12
Barley,Region_C,Clay,6.14,368.1,18.3,46.1,103.5,None,26.3,5.0,None,72.83
Rice,Region_D,Clay,6.07,1270.1,31.3,66.5,228.4,None,18.6,11.3,Maize,162.03
Barley,Region_A,Clay,7.22,1272.0,24.4,46.9,202.5,Drip,28.9,20.6,Wheat,140.28
Rice,Region_A,Clay,6.34,705.7,26.3,58.7,138.9,Flood,31.4,5.6,Rice,88.52
Wheat,Region_B,Sandy,6.18,343.0,18.7,79.0,259.0,Sprinkler,25.9,9.1,Wheat,147.52
Maize,Region_B,Loam,6.71,1487.0,17.9,31.9,171.1,Sprinkler,19.5,19.6,Rice,131.01
Rice,Region_A,Loam,5.94,1052.3,27.6,41.0,248.6,Drip,44.0,18.0,None,149.65
Wheat,Region_D,Loam,5.96,1476.9,20.1,87.4,245.3,Flood,40.1,24.7,Rice,173.16
Wheat,Region_B,Sandy,6.54,828.8,22.7,56.7,262.0,None,49.9,12.8,None,161.56
Maize,Region_A,Loam,6.32,713.8,24.6,48.2,262.4,None,20.6,7.7,None,151.03
Wheat,Region_A,Sandy,6.09,521.3,19.6,85.4,219.8,None,1.9,18.3,Maize,136.44
Wheat,Region_D,Sandy,5.61,1478.6,30.9,84.7,237.4,None,32.6,6.6,Barley,164.88
Rice,Region_C,Clay,6.54,529.2,33.8,32.7,244.2,Drip,39.2,7.3,Barley,155.88
Rice,Region_A,Sandy,7.13,230.9,23.6,51.7,92.3,None,46.8,16.4,Barley,64.37
Maize,Region_B,Loam,7.2,866.2,33.4,84.8,125.1,Drip,0.5,14.4,None,100.27
Maize,Region_D,Loam,5.97,690.2,32.7,40.8,76.1,Drip,44.0,10.3,None,62.26
Wheat,Region_D,Loam,6.7,539.8,18.3,64.7,97.3,Sprinkler,25.8,14.6,Maize,69.37
Rice,Region_D,Clay,7.21,1025.0,18.5,49.2,244.6,Drip,18.7,22.4,Maize,158.09
Maize,Region_C,Clay,6.32,673.5,24.5,74.2,286.8,Sprinkler,11.1,19.5,Rice,167.05
Maize,Region_C,Clay,7.36,722.9,25.5,39.5,218.4,Flood,40.7,14.1,Rice,136.07
Barley,Region_B,Sandy,7.31,230.0,21.8,65.8,271.5,None,18.2,11.2,None,155.67
Maize,Region_B,Loam,5.92,965.8,21.3,30.0,129.5,Flood,30.2,16.6,Barley,94.49
Wheat,Region_D,Sandy,6.02,358.7,23.6,45.2,261.4,Flood,25.6,5.1,Wheat,148.47
Rice,Region_B,Sandy,5.86,477.9,28.8,39.7,134.7,Sprinkler,13.2,19.7,Maize,84.63
Maize,Region_A,Loam,5.89,1132.3,16.7,42.6,273.5,Sprinkler,39.4,21.0,Wheat,166.19
Barley,Region_C,Clay,7.32,607.2,29.2,81.6,249.5,Sprinkler,14.9,7.4,Wheat,154.11
Rice,Region_D,Loam,7.36,412.2,33.5,84.9,295.9,Drip,39.4,13.1,None,169.04
Maize,Region_D,Sandy,5.6,950.7,30.3,75.3,256.8,None,20.5,7.9,Rice,167.9
Barley,Region_A,Sandy,6.69,479.4,18.8,65.4,149.6,Sprinkler,1.5,24.0,Barley,88.15
Maize,Region_A,Clay,6.63,552.3,16.7,43.9,77.5,Sprinkler,38.4,21.5,Wheat,55.55
Rice,Region_A,Sandy,6.28,1007.7,24.8,46.5,268.6,Drip,45.0,5.4,Maize,171.46
Rice,Region_A,Sandy,6.76,1161.8,34.1,48.6,192.8,None,6.0,24.4,Maize,141.94
Rice,Region_D,Loam,7.39,1161.6,31.4,76.6,264.5,Flood,29.3,7.8,Maize,179.34
Wheat,Region_C,Clay,5.84,826.9,26.3,45.2,146.8,Sprinkler,3.6,6.7,Wheat,102.96
Maize,Region_C,Loam,5.74,790.6,17.9,88.4,57.2,Flood,41.5,5.7,Rice,58.42
Wheat,Region_A,Loam,5.57,1223.9,29.3,77.8,63.1,Drip,49.4,20.8,Barley,83.06
Rice,Region_B,Loam,6.23,450.9,31.3,90.0,217.6,None,24.7,23.5,Wheat,126.67
Barley,Region_D,Sandy,6.18,397.9,33.7,57.6,78.6,Sprinkler,15.7,6.9,Rice,59.38
Maize,Region_C,Sandy,6.36,1064.1,27.2,65.4,236.4,Drip,42.3,24.7,Barley,154.84
Wheat,Region_A,Clay,6.51,732.4,25.3,46.8,154.9,Drip,26.0,11.3,Barley,105.53
Maize,Region_B,Sandy,7.02,1123.0,27.4,66.2,190.8,Flood,22.5,18.6,Barley,141.5
Barley,Region_B,Clay,6.28,533.6,33.9,88.4,250.3,Drip,11.4,24.7,Barley,144.96
Wheat,Region_A,Loam,6.16,622.3,27.6,31.8,113.3,Drip,30.8,5.2,Barley,76.63
Rice,Region_D,Loam,7.15,1365.7,20.2,47.4,153.2,None,30.3,15.9,Rice,125.99
Wheat,Region_C,Sandy,7.2,748.2,27.7,46.9,232.4,None,13.1,18.1,Barley,151.73
Maize,Region_B,Sandy,5.97,968.2,32.6,88.9,279.6,None,10.6,12.4,Wheat,168.08
Maize,Region_C,Clay,6.13,338.7,26.3,38.0,122.6,Drip,21.9,7.2,Rice,75.03
Maize,Region_C,Sandy,7.15,432.5,25.1,78.7,205.7,Sprinkler,22.5,17.4,Barley,122.42
Maize,Region_B,Sandy,5.66,246.7,29.7,46.5,287.8,None,6.4,5.9,Rice,157.46
Rice,Region_A,Sandy,6.15,751.7,28.2,81.6,212.2,Sprinkler,13.8,23.5,Rice,134.99
Wheat,Region_B,Loam,6.4,1485.6,16.1,59.3,273.2,Drip,8.0,14.2,Maize,184.73
Rice,Region_B,Sandy,5.87,1336.0,29.5,44.5,284.9,None,45.1,23.2,Rice,184.76
Rice,Region_D,Sandy,5.86,1022.8,23.2,72.6,282.3,Sprinkler,3.7,21.7,Maize,163.67
Rice,Region_C,Loam,6.35,1319.4,33.8,80.5,239.6,None,43.9,5.1,None,166.01
Maize,Region_A,Loam,7.01,972.4,34.4,58.2,188.0,None,26.4,14.2,Maize,128.91
Maize,Region_C,Loam,7.18,679.4,24.0,72.8,74.2,Sprinkler,33.3,22.8,None,54.81
Maize,Region_B,Loam,7.46,425.6,34.4,40.9,105.7,Sprinkler,46.2,12.4,None,69.1
Wheat,Region_A,Sandy,5.65,1049.0,21.2,86.3,113.9,Sprinkler,18.3,11.5,None,97.11
Barley,Region_A,Sandy,5.93,451.0,28.7,35.8,58.3,Drip,35.1,18.7,Maize,47.44
Maize,Region_A,Sandy,7.01,742.7,16.5,43.3,75.5,Flood,33.6,19.1,Rice,64.26
Wheat,Region_A,Clay,6.58,1273.5,17.9,47.3,123.7,Flood,49.4,17.9,Barley,98.28
Maize,Region_D,Loam,6.16,368.0,32.3,39.2,72.7,Drip,2.3,12.3,None,56.82
Maize,Region_A,Sandy,5.91,367.7,32.9,54.4,92.4,Sprinkler,22.8,6.3,Barley,74.93
Rice,Region_B,Sandy,6.06,491.7,25.7,57.5,63.6,Sprinkler,49.5,23.5,Rice,54.31
Rice,Region_D,Sandy,6.36,917.5,21.8,61.1,154.1,Drip,16.4,11.3,None,111.13
Rice,Region_B,Loam,5.85,527.2,24.0,32.4,255.3,Flood,48.3,20.9,None,149.52
Wheat,Region_B,Loam,7.43,854.2,32.4,43.1,253.1,Drip,40.8,12.0,None,155.36
Barley,Region_C,Loam,5.72,592.6,19.2,78.5,276.2,Sprinkler,17.0,14.9,None,164.52
Barley,Region_A,Sandy,7.47,858.1,20.9,78.6,236.4,Sprinkler,1.5,12.5,Maize,147.51
Wheat,Region_A,Loam,7.18,560.9,30.7,49.8,111.1,None,14.0,6.6,Maize,87.14
Maize,Region_B,Sandy,6.35,1474.0,33.7,57.7,225.6,Flood,6.2,11.6,Wheat,172.69
Wheat,Region_A,Clay,6.98,840.5,16.9,41.0,238.5,Sprinkler,21.4,24.1,Barley,145.16
Maize,Region_D,Loam,6.84,1166.7,31.1,79.3,185.8,Drip,47.0,7.2,Barley,137.95
Wheat,Region_C,Loam,5.93,1110.7,27.9,87.4,251.8,Drip,25.6,16.1,Wheat,161.86
Wheat,Region_A,Sandy,6.18,837.7,19.6,47.5,67.8,Flood,22.4,24.4,Maize,68.77
Wheat,Region_A,Loam,6.53,510.5,30.1,76.9,198.7,Drip,10.8,5.4,Wheat,116.28
Barley,Region_D,Loam,6.78,863.9,29.6,51.1,170.0,Flood,31.1,6.4,None,118.02
Rice,Region_C,Sandy,6.59,1085.3,17.8,30.2,251.3,Drip,22.8,23.2,Maize,164.36
Wheat,Region_D,Sandy,6.45,797.9,25.0,66.0,82.0,Drip,38.6,19.7,None,73.79
Barley,Region_B,Sandy,6.39,306.5,30.2,54.6,103.2,Sprinkler,25.8,15.9,Wheat,61.73
Rice,Region_B,Clay,6.5,223.4,18.8,75.5,189.7,Flood,44.3,15.7,Barley,107.59
Rice,Region_A,Sandy,6.37,626.2,24.3,74.9,286.8,Sprinkler,39.2,24.5,Rice,168.12
Wheat,Region_C,Loam,6.58,395.3,17.4,86.8,70.8,Flood,7.3,5.4,Rice,45.07
Maize,Region_B,Clay,7.28,1378.0,21.1,56.3,235.8,Sprinkler,6.8,10.4,None,169.24
Maize,Region_D,Sandy,6.77,428.6,19.4,59.0,101.3,Sprinkler,1.2,11.3,Rice,75.42
Maize,Region_B,Clay,6.95,712.6,25.1,54.0,76.4,None,18.5,7.4,None,64.9
Wheat,Region_B,Clay,6.69,1125.7,17.8,47.8,148.7,Sprinkler,2.7,12.1,Wheat,111.02
Maize,Region_D,Loam,6.79,1260.0,22.7,68.3,195.8,Sprinkler,22.5,12.4,Maize,138.4
Barley,Region_A,Clay,6.66,821.0,20.5,79.7,256.8,Drip,12.1,24.2,Barley,169.8
Barley,Region_C,Sandy,5.55,435.5,29.9,39.5,208.7,Drip,24.9,13.8,None,128.09
Barley,Region_A,Clay,7.5,552.2,29.0,88.9,172.9,Flood,7.9,23.7,Maize,105.24
Barley,Region_D,Clay,5.57,744.7,16.9,71.0,121.4,None,27.5,21.2,Maize,78.46
Rice,Region_B,Loam,6.29,674.0,34.1,76.8,123.1,Flood,48.3,19.7,None,86.46
Barley,Region_C,Loam,5.71,653.3,29.9,89.9,242.6,Drip,31.9,11.6,Barley,144.78
Maize,Region_A,Sandy,5.69,371.4,27.3,60.2,78.5,Flood,28.2,13.5,Barley,57.13
Wheat,Region_D,Loam,7.09,1387.3,24.6,34.3,86.6,Drip,39.4,5.9,Maize,90.06
Maize,Region_B,Sandy,6.35,238.7,18.6,77.4,229.9,Drip,0.3,12.5,Rice,131.55
Barley,Region_B,Sandy,7.1,772.0,34.2,82.2,290.3,Flood,14.1,22.4,Maize,161.61
Rice,Region_A,Loam,6.05,1474.4,15.2,39.7,80.1,Drip,49.3,20.6,Wheat,90.01
Barley,Region_D,Clay,6.01,1057.6,28.8,31.4,202.4,Drip,39.1,21.2,None,143.16
Wheat,Region_B,Loam,6.0,662.0,25.1,38.1,109.8,None,4.5,9.4,Maize,70.8
Maize,Region_B,Clay,6.73,389.9,33.1,49.4,56.4,None,16.3,9.2,Barley,42.18
Wheat,Region_C,Clay,7.13,1453.0,22.6,85.5,258.1,Drip,22.0,18.3,Wheat,174.74
Wheat,Region_B,Sandy,6.4,218.2,25.4,30.1,177.2,Drip,46.7,18.0,Maize,102.76
Wheat,Region_A,Sandy,6.26,1085.8,29.8,78.2,56.0,Sprinkler,29.3,8.9,None,64.47
Maize,Region_D,Loam,7.45,1344.2,16.0,81.3,273.9,Sprinkler,3.9,19.4,None,180.3
Barley,Region_D,Clay,5.73,232.7,16.1,78.7,183.9,Drip,25.5,12.5,None,98.21
Wheat,Region_C,Loam,6.47,1142.7,19.2,34.9,234.3,None,14.5,22.7,Barley,155.59
Maize,Region_D,Sandy,6.32,1498.5,17.9,70.8,155.9,Drip,16.9,12.3,None,123.33
Rice,Region_A,Clay,5.7,1031.5,15.1,87.2,96.2,None,5.7,9.6,Wheat,77.68
Maize,Region_B,Loam,6.04,739.1,27.5,37.2,166.4,None,22.9,8.9,Rice,111.58
Rice,Region_C,Loam,5.56,1336.7,30.9,31.9,121.9,Sprinkler,33.5,23.0,Wheat,111.55
Maize,Region_D,Sandy,7.25,920.4,34.1,82.4,124.2,Drip,38.0,22.2,Barley,97.84
Barley,Region_C,Sandy,6.72,1174.3,23.8,68.7,211.0,None,34.8,13.5,Barley,144.36
Wheat,Region_C,Sandy,7.13,964.1,20.6,68.8,73.5,Drip,33.0,9.8,Wheat,74.84
Barley,Region_D,Sandy,6.54,249.8,32.3,87.9,149.3,Flood,43.5,10.7,Wheat,86.31
Maize,Region_C,Loam,6.7,477.1,31.9,76.2,186.7,Flood,16.6,12.7,Wheat,113.64
Wheat,Region_D,Sandy,6.9,302.4,27.5,53.8,227.5,Sprinkler,10.7,5.9,Barley,134.17
Rice,Region_A,Sandy,7.32,338.7,20.5,56.2,208.2,Flood,4.5,6.3,None,116.21
Maize,Region_D,Loam,5.68,220.0,33.2,38.7,271.6,Flood,8.3,23.5,Barley,146.34
Wheat,Region_B,Loam,6.16,747.5,18.6,48.2,298.1,Drip,7.5,20.3,None,178.91
Rice,Region_D,Clay,6.92,432.2,15.9,56.7,284.4,Sprinkler,45.6,21.3,Wheat,153.36
Rice,Region_B,Loam,7.42,1312.4,30.9,45.7,241.0,Sprinkler,9.0,14.6,None,172.06
Barley,Region_C,Clay,7.46,1175.0,26.3,85.0,221.5,Flood,4.7,12.3,Maize,141.57
Maize,Region_D,Sandy,6.78,945.1,19.9,30.7,58.9,Drip,20.0,6.8,Rice,62.16
Rice,Region_B,Clay,5.89,835.7,28.4,65.2,183.4,Drip,8.5,16.2,None,119.2
Wheat,Region_D,Clay,5.74,532.6,30.3,76.3,215.9,Sprinkler,6.5,19.9,Rice,131.69
Rice,Region_D,Sandy,7.39,817.4,31.9,73.9,153.2,Drip,18.1,8.9,Wheat,114.82
Rice,Region_D,Sandy,6.37,1033.6,20.6,68.6,146.2,Drip,46.0,12.8,Rice,102.44
Barley,Region_A,Sandy,5.89,1216.9,15.5,54.6,185.6,Sprinkler,1.5,23.5,Maize,125.38
Barley,Region_B,Clay,7.37,306.2,25.2,85.1,276.7,Drip,10.4,21.9,Barley,158.33
Wheat,Region_A,Loam,5.71,1121.0,32.1,49.7,115.2,None,41.2,21.0,Rice,96.5
Barley,Region_A,Loam,6.96,1165.5,19.2,75.0,149.8,Sprinkler,12.3,5.8,Barley,113.29
Rice,Region_B,Loam,6.75,926.7,23.4,85.6,213.3,Flood,22.1,8.3,Barley,137.8
Rice,Region_D,Sandy,5.68,478.6,20.1,37.7,96.5,None,4.9,11.1,None,64.81
Barley,Region_A,Sandy,6.18,900.9,15.3,86.8,258.7,None,39.8,11.1,Rice,154.88
Rice,Region_A,Loam,5.8,853.5,33.0,76.6,216.5,Sprinkler,36.8,7.6,None,139.24
Rice,Region_A,Sandy,6.71,818.4,17.7,67.0,138.1,Flood,6.4,10.8,Rice,92.93
Wheat,Region_D,Clay,6.45,798.8,30.3,52.4,230.5,Sprinkler,47.4,13.6,Maize,150.28
Barley,Region_A,Clay,5.51,344.1,21.9,84.3,119.8,Drip,29.5,6.0,Maize,71.84
Rice,Region_C,Sandy,7.45,437.8,20.6,32.6,243.6,Sprinkler,39.9,13.1,None,145.61
Barley,Region_B,Loam,6.2,326.5,33.8,55.9,67.7,Drip,38.2,14.9,Wheat,53.75
Wheat,Region_C,Loam,6.02,515.2,28.1,75.4,156.7,Flood,26.0,5.8,Barley,94.42
Barley,Region_D,Clay,5.94,542.5,28.7,78.7,115.4,Sprinkler,37.4,18.5,Barley,74.4
Rice,Region_A,Sandy,5.82,518.6,30.2,42.1,254.2,Flood,11.9,6.6,Rice,147.6
Barley,Region_B,Loam,7.5,474.2,21.8,32.9,238.2,Flood,1.1,18.0,Maize,134.02
Rice,Region_A,Loam,6.09,1156.0,26.3,78.2,260.5,None,17.1,24.9,None,166.49
Rice,Region_D,Sandy,6.31,1264.1,20.4,55.3,212.9,Sprinkler,7.6,6.2,Wheat,152.65
Rice,Region_B,Sandy,7.24,625.2,31.7,38.6,248.8,Sprinkler,49.1,10.4,Rice,150.87
Wheat,Region_C,Loam,6.78,596.7,27.0,35.1,159.7,None,46.2,7.6,Maize,109.3
Barley,Region_B,Sandy,6.24,1297.2,19.9,68.4,219.5,Flood,7.2,12.4,Wheat,147.29
Wheat,Region_A,Sandy,7.3,1011.1,33.0,65.0,57.8,Sprinkler,17.2,21.7,Wheat,56.67
Barley,Region_B,Sandy,7.0,581.5,26.6,81.2,270.2,Flood,25.5,23.6,None,154.21
Wheat,Region_D,Loam,5.96,1127.7,24.9,31.9,221.2,Flood,19.9,21.8,None,154.8
Maize,Region_D,Clay,6.79,648.0,15.7,82.1,266.5,Sprinkler,35.0,18.8,Maize,152.69
Rice,Region_B,Sandy,7.34,962.5,33.2,83.2,242.7,Flood,25.2,19.3,None,165.05
Rice,Region_D,Loam,6.49,1490.4,34.0,56.8,121.6,None,28.3,7.4,Rice,109.65
Wheat,Region_D,Clay,6.97,592.1,26.3,34.6,118.2,Flood,33.9,10.0,Barley,85.04
Maize,Region_D,Loam,7.44,1409.7,23.9,86.8,249.9,Flood,1.2,12.3,Rice,171.89
Rice,Region_C,Loam,6.88,616.8,22.2,34.3,96.2,Sprinkler,0.6,6.0,Rice,61.24
Barley,Region_A,Loam,5.7,902.4,20.4,65.4,77.7,Flood,8.9,21.4,Wheat,66.7
Wheat,Region_D,Clay,5.99,798.0,26.5,59.6,53.8,Flood,35.9,10.1,Maize,58.54
Rice,Region_B,Loam,6.69,1218.1,17.6,80.1,124.6,Sprinkler,12.0,6.0,Maize,102.13
Rice,Region_D,Clay,6.05,279.4,33.4,60.2,74.8,Drip,46.0,6.5,Wheat,50.27
Wheat,Region_C,Sandy,7.42,1015.3,18.5,58.1,250.4,Drip,3.9,24.4,Rice,158.52
Wheat,Region_B,Clay,6.31,1188.9,29.9,82.8,171.1,Flood,29.0,23.2,Rice,127.95
Barley,Region_A,Loam,6.41,813.8,21.1,87.8,113.1,None,1.3,24.2,Barley,71.58
Barley,Region_B,Clay,6.9,336.9,19.5,63.0,200.5,Sprinkler,48.6,24.1,Barley,111.47
Rice,Region_B,Loam,6.55,518.2,26.2,57.3,67.6,Sprinkler,10.7,21.0,Maize,50.54
Rice,Region_B,Sandy,6.26,1083.6,30.3,79.9,231.5,Drip,29.4,10.5,Rice,157.78
Wheat,Region_B,Clay,5.65,1364.1,29.5,79.9,175.3,None,47.7,11.5,Barley,138.26
Rice,Region_D,Sandy,6.69,748.1,19.7,49.2,51.6,Drip,1.5,13.0,Wheat,53.03
Rice,Region_A,Clay,7.24,928.5,21.6,64.6,129.8,Drip,25.6,20.7,Rice,97.64
Wheat,Region_D,Loam,6.87,496.9,32.4,39.2,237.5,Flood,26.3,23.5,None,130.08
Rice,Region_C,Clay,6.26,735.9,29.5,68.1,97.0,Sprinkler,17.6,13.8,Barley,71.93
Rice,Region_C,Sandy,5.76,637.8,29.3,80.0,290.5,Flood,32.7,11.0,Wheat,168.48
Maize,Region_B,Clay,7.13,1052.2,20.4,41.3,274.2,Flood,27.1,9.9,Wheat,172.2
Barley,Region_D,Sandy,7.38,1480.1,30.8,49.4,244.6,None,12.5,10.1,None,172.84
Wheat,Region_D,Sandy,6.28,1257.3,22.2,56.9,69.6,Sprinkler,35.3,5.1,Barley,67.22
Maize,Region_A,Loam,6.96,449.8,23.0,80.7,138.5,None,23.3,9.7,Maize,92.22
Barley,Region_A,Clay,6.32,951.0,20.8,73.9,124.5,None,23.5,10.9,Wheat,89.82
Barley,Region_A,Sandy,6.5,286.3,17.4,49.0,84.4,Flood,47.6,20.5,Rice,42.93
Barley,Region_D,Loam,7.17,521.0,23.4,44.6,299.9,Drip,26.8,16.0,Maize,174.18
Maize,Region_A,Loam,5.67,423.9,15.3,71.7,86.8,Sprinkler,39.2,11.6,Wheat,54.61
Maize,Region_A,Loam,6.56,636.2,24.1,58.8,128.8,Drip,43.4,16.9,Wheat,91.77
Barley,Region_A,Sandy,5.93,1082.5,29.5,65.6,270.0,Sprinkler,29.0,20.8,None,164.66
Rice,Region_B,Clay,6.18,849.2,34.2,68.9,86.1,Drip,39.3,17.2,Barley,73.34
Rice,Region_C,Sandy,6.79,1412.8,16.6,63.5,167.4,Flood,15.5,6.4,Barley,124.58
Maize,Region_C,Loam,5.55,476.6,20.6,66.8,293.9,Sprinkler,9.1,9.8,None,167.33
Maize,Region_D,Sandy,6.69,673.5,24.9,83.3,111.8,Drip,34.8,10.7,None,76.63
Maize,Region_D,Sandy,6.07,628.8,18.4,82.1,225.8,Drip,46.3,12.3,Maize,137.41
Barley,Region_B,Loam,6.84,506.8,17.3,38.9,70.0,Sprinkler,2.1,5.5,Maize,51.55
Rice,Region_C,Clay,5.78,1491.1,24.0,65.2,200.2,None,38.2,19.9,None,146.35
Maize,Region_A,Loam,6.97,703.4,26.6,56.4,134.8,None,1.4,14.4,Maize,98.32
Maize,Region_A,Loam,6.79,1422.7,31.4,47.1,224.9,Sprinkler,22.9,22.9,Rice,171.18
Wheat,Region_D,Sandy,7.44,707.6,35.0,67.9,158.2,Flood,33.9,15.4,None,105.5
Barley,Region_C,Loam,7.32,465.3,30.5,60.7,124.7,Sprinkler,20.3,24.8,Barley,78.54
Wheat,Region_D,Sandy,6.07,355.0,19.4,76.5,186.5,Sprinkler,15.0,19.0,Barley,107.09
Rice,Region_D,Loam,5.55,1312.2,30.0,35.6,84.9,Drip,9.3,22.7,None,88.35
Wheat,Region_A,Loam,6.81,241.7,25.7,48.2,253.6,Flood,48.9,24.5,Barley,130.22
Wheat,Region_A,Clay,6.71,1453.7,24.0,31.5,237.7,None,28.5,14.4,Wheat,162.19
Wheat,Region_C,Loam,5.55,743.6,33.7,74.8,186.2,Drip,6.4,17.7,Rice,114.62
Barley,Region_D,Clay,5.75,521.6,29.0,84.7,141.8,Drip,2.4,23.3,Wheat,86.59
Rice,Region_B,Loam,6.67,1002.7,28.6,65.2,278.8,None,12.2,16.5,None,182.46
